original_cell_type	stripped_cell_type	ontology_term_id	ontology_term_name	final
Placenta-Syncytiotrophoblasts and villous cytotrophoblasts-8	Syncytiotrophoblasts and villous cytotrophoblasts	CL:0000340	glioblast (sensu Nematoda and Protostomia)	False
Placenta-Syncytiotrophoblasts and villous cytotrophoblasts-8	Syncytiotrophoblasts and villous cytotrophoblasts	CL:0000385	prohemocyte (sensu Nematoda and Protostomia)	False
Placenta-Syncytiotrophoblasts and villous cytotrophoblasts-8	Syncytiotrophoblasts and villous cytotrophoblasts	CL:0000468	neuroglioblast (sensu Nematoda and Protostomia)	False
Placenta-Syncytiotrophoblasts and villous cytotrophoblasts-8	Syncytiotrophoblasts and villous cytotrophoblasts	CL:0000568	amine precursor uptake and decarboxylation cell	False
Placenta-Syncytiotrophoblasts and villous cytotrophoblasts-8	Syncytiotrophoblasts and villous cytotrophoblasts	CL:0000130	neuron associated cell (sensu Nematoda and Protostomia)	False
Placenta-Syncytiotrophoblasts and villous cytotrophoblasts-8	Syncytiotrophoblasts and villous cytotrophoblasts	CL:0001008	Kit and Sca1-positive hematopoietic stem cell	False
Placenta-Stromal cells-6	Stromal 	CL:0010001	stromal cell of bone marrow	False
Placenta-Stromal cells-6	Stromal 	CL:0002574	stromal cell of pancreas	False
Placenta-Stromal cells-6	Stromal 	CL:0002132	stromal cell of ovary	False
Placenta-Stromal cells-6	Stromal 	CL:0002133	stromal cell of ovarian cortex	False
Placenta-Stromal cells-6	Stromal 	CL:0002134	stromal cell of ovarian medulla	False
Placenta-Stromal cells-6	Stromal 	CL:0000499	stromal cell	False
Placenta-Stromal cells-6	Stromal 	CL:0002255	stromal cell of endometrium	False
Placenta-Stromal cells-6	Stromal 	CL:0002622	prostate stromal cell	False
Placenta-Stromal cells-6	Stromal 	CL:2000002	decidual cell	False
Placenta-Stromal cells-6	Stromal 	CL:2000061	placental amniotic mesenchymal stromal cell	False
Spleen-Vascular endothelial cells-1	Vascular endothelial 	CL:0002139	endothelial cell of vascular tree	False
Spleen-Vascular endothelial cells-1	Vascular endothelial 	CL:0000071	blood vessel endothelial cell	False
Spleen-Stromal cells-1	Stromal 	CL:0010001	stromal cell of bone marrow	False
Spleen-Stromal cells-1	Stromal 	CL:0002574	stromal cell of pancreas	False
Spleen-Stromal cells-1	Stromal 	CL:0002132	stromal cell of ovary	False
Spleen-Stromal cells-1	Stromal 	CL:0002133	stromal cell of ovarian cortex	False
Spleen-Stromal cells-1	Stromal 	CL:0002134	stromal cell of ovarian medulla	False
Spleen-Stromal cells-1	Stromal 	CL:0000499	stromal cell	False
Spleen-Stromal cells-1	Stromal 	CL:0002255	stromal cell of endometrium	False
Spleen-Stromal cells-1	Stromal 	CL:0002622	prostate stromal cell	False
Spleen-Stromal cells-1	Stromal 	CL:2000002	decidual cell	False
Spleen-Stromal cells-1	Stromal 	CL:2000061	placental amniotic mesenchymal stromal cell	False
Spleen-STC2_TLX1 positive cells-1	STC2_TLX1 positive 	unkwown	unkwown	False
Spleen-Stromal cells-2	Stromal 	CL:0010001	stromal cell of bone marrow	False
Spleen-Stromal cells-2	Stromal 	CL:0002574	stromal cell of pancreas	False
Spleen-Stromal cells-2	Stromal 	CL:0002132	stromal cell of ovary	False
Spleen-Stromal cells-2	Stromal 	CL:0002133	stromal cell of ovarian cortex	False
Spleen-Stromal cells-2	Stromal 	CL:0002134	stromal cell of ovarian medulla	False
Spleen-Stromal cells-2	Stromal 	CL:0000499	stromal cell	False
Spleen-Stromal cells-2	Stromal 	CL:0002255	stromal cell of endometrium	False
Spleen-Stromal cells-2	Stromal 	CL:0002622	prostate stromal cell	False
Spleen-Stromal cells-2	Stromal 	CL:2000002	decidual cell	False
Spleen-Stromal cells-2	Stromal 	CL:2000061	placental amniotic mesenchymal stromal cell	False
Spleen-Stromal cells-3	Stromal 	CL:0010001	stromal cell of bone marrow	False
Spleen-Stromal cells-3	Stromal 	CL:0002574	stromal cell of pancreas	False
Spleen-Stromal cells-3	Stromal 	CL:0002132	stromal cell of ovary	False
Spleen-Stromal cells-3	Stromal 	CL:0002133	stromal cell of ovarian cortex	False
Spleen-Stromal cells-3	Stromal 	CL:0002134	stromal cell of ovarian medulla	False
Spleen-Stromal cells-3	Stromal 	CL:0000499	stromal cell	False
Spleen-Stromal cells-3	Stromal 	CL:0002255	stromal cell of endometrium	False
Spleen-Stromal cells-3	Stromal 	CL:0002622	prostate stromal cell	False
Spleen-Stromal cells-3	Stromal 	CL:2000002	decidual cell	False
Spleen-Stromal cells-3	Stromal 	CL:2000061	placental amniotic mesenchymal stromal cell	False
Spleen-Vascular endothelial cells-2	Vascular endothelial 	CL:0002139	endothelial cell of vascular tree	False
Spleen-Vascular endothelial cells-2	Vascular endothelial 	CL:0000071	blood vessel endothelial cell	False
Spleen-STC2_TLX1 positive cells-2	STC2_TLX1 positive 	unkwown	unkwown	False
Spleen-STC2_TLX1 positive cells-3	STC2_TLX1 positive 	unkwown	unkwown	False
Spleen-Myeloid cells-1	Myeloid 	CL:0001057	myeloid dendritic cell, human	False
Spleen-Myeloid cells-1	Myeloid 	CL:0000763	myeloid cell	False
Spleen-Myeloid cells-1	Myeloid 	CL:0000766	myeloid leukocyte	False
Spleen-Myeloid cells-1	Myeloid 	CL:0000782	myeloid dendritic cell	False
Spleen-Myeloid cells-1	Myeloid 	CL:0000839	myeloid lineage restricted progenitor cell	False
Spleen-Myeloid cells-1	Myeloid 	CL:0000889	myeloid suppressor cell	False
Spleen-Myeloid cells-1	Myeloid 	CL:0001059	common myeloid progenitor, CD34-positive	False
Spleen-Myeloid cells-1	Myeloid 	CL:0000049	common myeloid progenitor	False
Spleen-Myeloid cells-1	Myeloid 	CL:0002399	CD1c-positive myeloid dendritic cell	False
Spleen-Myeloid cells-1	Myeloid 	CL:0002394	CD141-positive myeloid dendritic cell	False
Spleen-Stromal cells-4	Stromal 	CL:0010001	stromal cell of bone marrow	False
Spleen-Stromal cells-4	Stromal 	CL:0002574	stromal cell of pancreas	False
Spleen-Stromal cells-4	Stromal 	CL:0002132	stromal cell of ovary	False
Spleen-Stromal cells-4	Stromal 	CL:0002133	stromal cell of ovarian cortex	False
Spleen-Stromal cells-4	Stromal 	CL:0002134	stromal cell of ovarian medulla	False
Spleen-Stromal cells-4	Stromal 	CL:0000499	stromal cell	False
Spleen-Stromal cells-4	Stromal 	CL:0002255	stromal cell of endometrium	False
Spleen-Stromal cells-4	Stromal 	CL:0002622	prostate stromal cell	False
Spleen-Stromal cells-4	Stromal 	CL:2000002	decidual cell	False
Spleen-Stromal cells-4	Stromal 	CL:2000061	placental amniotic mesenchymal stromal cell	False
Spleen-STC2_TLX1 positive cells-4	STC2_TLX1 positive 	unkwown	unkwown	False
Spleen-Erythroblasts-1	Erythroblasts	CL:0002017	Kit-negative, Ly-76 high orthochromatophilic erythroblasts	True
Spleen-STC2_TLX1 positive cells-5	STC2_TLX1 positive 	unkwown	unkwown	False
Spleen-Lymphoid cells-1	Lymphoid 	CL:0011018	lymphoid tissue–inducer cell	False
Spleen-Lymphoid cells-1	Lymphoid 	CL:0002474	lymphoid MHC-II-negative classical monocyte	False
Spleen-Lymphoid cells-1	Lymphoid 	CL:0002475	lymphoid MHC-II-negative non-classical monocyte	False
Spleen-Lymphoid cells-1	Lymphoid 	CL:0000838	lymphoid lineage restricted progenitor cell	False
Spleen-Lymphoid cells-1	Lymphoid 	CL:0000784	plasmacytoid dendritic cell	False
Spleen-Lymphoid cells-1	Lymphoid 	CL:0000936	early lymphoid progenitor	False
Spleen-Lymphoid cells-1	Lymphoid 	CL:0001028	CD7-positive lymphoid progenitor cell	False
Spleen-Lymphoid cells-1	Lymphoid 	CL:0001027	CD7-negative lymphoid progenitor cell	False
Spleen-Lymphoid cells-1	Lymphoid 	CL:0001065	innate lymphoid cell	False
Spleen-Lymphoid cells-1	Lymphoid 	CL:0001082	immature innate lymphoid cell	False
Spleen-STC2_TLX1 positive cells-6	STC2_TLX1 positive 	unkwown	unkwown	False
Spleen-STC2_TLX1 positive cells-7	STC2_TLX1 positive 	unkwown	unkwown	False
Spleen-Vascular endothelial cells-3	Vascular endothelial 	CL:0002139	endothelial cell of vascular tree	False
Spleen-Vascular endothelial cells-3	Vascular endothelial 	CL:0000071	blood vessel endothelial cell	False
Spleen-Lymphoid cells-2	Lymphoid 	CL:0011018	lymphoid tissue–inducer cell	False
Spleen-Lymphoid cells-2	Lymphoid 	CL:0002474	lymphoid MHC-II-negative classical monocyte	False
Spleen-Lymphoid cells-2	Lymphoid 	CL:0002475	lymphoid MHC-II-negative non-classical monocyte	False
Spleen-Lymphoid cells-2	Lymphoid 	CL:0000838	lymphoid lineage restricted progenitor cell	False
Spleen-Lymphoid cells-2	Lymphoid 	CL:0000784	plasmacytoid dendritic cell	False
Spleen-Lymphoid cells-2	Lymphoid 	CL:0000936	early lymphoid progenitor	False
Spleen-Lymphoid cells-2	Lymphoid 	CL:0001028	CD7-positive lymphoid progenitor cell	False
Spleen-Lymphoid cells-2	Lymphoid 	CL:0001027	CD7-negative lymphoid progenitor cell	False
Spleen-Lymphoid cells-2	Lymphoid 	CL:0001065	innate lymphoid cell	False
Spleen-Lymphoid cells-2	Lymphoid 	CL:0001082	immature innate lymphoid cell	False
Spleen-STC2_TLX1 positive cells-8	STC2_TLX1 positive 	unkwown	unkwown	False
Spleen-Myeloid cells-2	Myeloid 	CL:0001057	myeloid dendritic cell, human	False
Spleen-Myeloid cells-2	Myeloid 	CL:0000763	myeloid cell	False
Spleen-Myeloid cells-2	Myeloid 	CL:0000766	myeloid leukocyte	False
Spleen-Myeloid cells-2	Myeloid 	CL:0000782	myeloid dendritic cell	False
Spleen-Myeloid cells-2	Myeloid 	CL:0000839	myeloid lineage restricted progenitor cell	False
Spleen-Myeloid cells-2	Myeloid 	CL:0000889	myeloid suppressor cell	False
Spleen-Myeloid cells-2	Myeloid 	CL:0001059	common myeloid progenitor, CD34-positive	False
Spleen-Myeloid cells-2	Myeloid 	CL:0000049	common myeloid progenitor	False
Spleen-Myeloid cells-2	Myeloid 	CL:0002399	CD1c-positive myeloid dendritic cell	False
Spleen-Myeloid cells-2	Myeloid 	CL:0002394	CD141-positive myeloid dendritic cell	False
Spleen-Myeloid cells-3	Myeloid 	CL:0001057	myeloid dendritic cell, human	False
Spleen-Myeloid cells-3	Myeloid 	CL:0000763	myeloid cell	False
Spleen-Myeloid cells-3	Myeloid 	CL:0000766	myeloid leukocyte	False
Spleen-Myeloid cells-3	Myeloid 	CL:0000782	myeloid dendritic cell	False
Spleen-Myeloid cells-3	Myeloid 	CL:0000839	myeloid lineage restricted progenitor cell	False
Spleen-Myeloid cells-3	Myeloid 	CL:0000889	myeloid suppressor cell	False
Spleen-Myeloid cells-3	Myeloid 	CL:0001059	common myeloid progenitor, CD34-positive	False
Spleen-Myeloid cells-3	Myeloid 	CL:0000049	common myeloid progenitor	False
Spleen-Myeloid cells-3	Myeloid 	CL:0002399	CD1c-positive myeloid dendritic cell	False
Spleen-Myeloid cells-3	Myeloid 	CL:0002394	CD141-positive myeloid dendritic cell	False
Spleen-Vascular endothelial cells-4	Vascular endothelial 	CL:0002139	endothelial cell of vascular tree	False
Spleen-Vascular endothelial cells-4	Vascular endothelial 	CL:0000071	blood vessel endothelial cell	False
Spleen-Myeloid cells-4	Myeloid 	CL:0001057	myeloid dendritic cell, human	False
Spleen-Myeloid cells-4	Myeloid 	CL:0000763	myeloid cell	False
Spleen-Myeloid cells-4	Myeloid 	CL:0000766	myeloid leukocyte	False
Spleen-Myeloid cells-4	Myeloid 	CL:0000782	myeloid dendritic cell	False
Spleen-Myeloid cells-4	Myeloid 	CL:0000839	myeloid lineage restricted progenitor cell	False
Spleen-Myeloid cells-4	Myeloid 	CL:0000889	myeloid suppressor cell	False
Spleen-Myeloid cells-4	Myeloid 	CL:0001059	common myeloid progenitor, CD34-positive	False
Spleen-Myeloid cells-4	Myeloid 	CL:0000049	common myeloid progenitor	False
Spleen-Myeloid cells-4	Myeloid 	CL:0002399	CD1c-positive myeloid dendritic cell	False
Spleen-Myeloid cells-4	Myeloid 	CL:0002394	CD141-positive myeloid dendritic cell	False
Spleen-AFP_ALB positive cells-1	AFP_ALB positive 	unkwown	unkwown	False
Spleen-Mesothelial cells-1	Mesothelial 	CL:1000298	mesothelial cell of dura mater	False
Spleen-Mesothelial cells-1	Mesothelial 	CL:0011019	mesothelial cell of epicardium	False
Spleen-Mesothelial cells-1	Mesothelial 	CL:1000457	mesothelial cell of visceral peritoneum	False
Spleen-Mesothelial cells-1	Mesothelial 	CL:1000456	mesothelial cell of parietal peritoneum	False
Spleen-Mesothelial cells-1	Mesothelial 	CL:1000444	mesothelial cell of anterior chamber of eye	False
Spleen-Mesothelial cells-1	Mesothelial 	CL:1000491	mesothelial cell of pleura	False
Spleen-Mesothelial cells-1	Mesothelial 	CL:1000490	mesothelial cell of peritoneum	False
Spleen-Mesothelial cells-1	Mesothelial 	CL:1000493	mesothelial cell of visceral pleura	False
Spleen-Mesothelial cells-1	Mesothelial 	CL:1000492	mesothelial cell of parietal pleura	False
Spleen-Mesothelial cells-1	Mesothelial 	CL:0000077	mesothelial cell	False
Spleen-Lymphoid cells-3	Lymphoid 	CL:0011018	lymphoid tissue–inducer cell	False
Spleen-Lymphoid cells-3	Lymphoid 	CL:0002474	lymphoid MHC-II-negative classical monocyte	False
Spleen-Lymphoid cells-3	Lymphoid 	CL:0002475	lymphoid MHC-II-negative non-classical monocyte	False
Spleen-Lymphoid cells-3	Lymphoid 	CL:0000838	lymphoid lineage restricted progenitor cell	False
Spleen-Lymphoid cells-3	Lymphoid 	CL:0000784	plasmacytoid dendritic cell	False
Spleen-Lymphoid cells-3	Lymphoid 	CL:0000936	early lymphoid progenitor	False
Spleen-Lymphoid cells-3	Lymphoid 	CL:0001028	CD7-positive lymphoid progenitor cell	False
Spleen-Lymphoid cells-3	Lymphoid 	CL:0001027	CD7-negative lymphoid progenitor cell	False
Spleen-Lymphoid cells-3	Lymphoid 	CL:0001065	innate lymphoid cell	False
Spleen-Lymphoid cells-3	Lymphoid 	CL:0001082	immature innate lymphoid cell	False
Spleen-Lymphoid cells-4	Lymphoid 	CL:0011018	lymphoid tissue–inducer cell	False
Spleen-Lymphoid cells-4	Lymphoid 	CL:0002474	lymphoid MHC-II-negative classical monocyte	False
Spleen-Lymphoid cells-4	Lymphoid 	CL:0002475	lymphoid MHC-II-negative non-classical monocyte	False
Spleen-Lymphoid cells-4	Lymphoid 	CL:0000838	lymphoid lineage restricted progenitor cell	False
Spleen-Lymphoid cells-4	Lymphoid 	CL:0000784	plasmacytoid dendritic cell	False
Spleen-Lymphoid cells-4	Lymphoid 	CL:0000936	early lymphoid progenitor	False
Spleen-Lymphoid cells-4	Lymphoid 	CL:0001028	CD7-positive lymphoid progenitor cell	False
Spleen-Lymphoid cells-4	Lymphoid 	CL:0001027	CD7-negative lymphoid progenitor cell	False
Spleen-Lymphoid cells-4	Lymphoid 	CL:0001065	innate lymphoid cell	False
Spleen-Lymphoid cells-4	Lymphoid 	CL:0001082	immature innate lymphoid cell	False
Spleen-Megakaryocytes-1	Megakaryocytes	unkwown	unkwown	False
Stomach-Erythroblasts-1	Erythroblasts	CL:0002017	Kit-negative, Ly-76 high orthochromatophilic erythroblasts	True
Stomach-Goblet cells-1	Goblet 	CL:0000160	goblet cell	False
Stomach-Goblet cells-1	Goblet 	CL:1000325	jejunal goblet cell	False
Stomach-Goblet cells-1	Goblet 	CL:1000324	duodenal goblet cell	False
Stomach-Goblet cells-1	Goblet 	CL:1000327	appendix goblet cell	False
Stomach-Goblet cells-1	Goblet 	CL:1000326	ileal goblet cell	False
Stomach-Goblet cells-1	Goblet 	CL:1000329	tracheal goblet cell	False
Stomach-Goblet cells-1	Goblet 	CL:1000320	large intestine goblet cell	False
Stomach-Goblet cells-1	Goblet 	CL:1000323	pyloric gastric gland goblet cell	False
Stomach-Goblet cells-1	Goblet 	CL:1000322	pancreatic goblet cell	False
Stomach-Goblet cells-1	Goblet 	CL:1000314	gastric cardiac gland goblet cell	False
Stomach-Parietal and chief cells-1	Parietal and chief 	CL:0000511	androgen binding protein secreting cell	False
Stomach-Parietal and chief cells-1	Parietal and chief 	CL:0000593	androgen secreting cell	False
Stomach-Parietal and chief cells-1	Parietal and chief 	CL:0000519	phagocyte (sensu Nematoda and Protostomia)	False
Stomach-Parietal and chief cells-1	Parietal and chief 	CL:0000338	neuroblast (sensu Nematoda and Protostomia)	False
Stomach-Parietal and chief cells-1	Parietal and chief 	CL:0000340	glioblast (sensu Nematoda and Protostomia)	False
Stomach-Parietal and chief cells-1	Parietal and chief 	CL:0000385	prohemocyte (sensu Nematoda and Protostomia)	False
Stomach-Parietal and chief cells-1	Parietal and chief 	CL:0000468	neuroglioblast (sensu Nematoda and Protostomia)	False
Stomach-Parietal and chief cells-1	Parietal and chief 	CL:0000568	amine precursor uptake and decarboxylation cell	False
Stomach-Parietal and chief cells-1	Parietal and chief 	CL:0000130	neuron associated cell (sensu Nematoda and Protostomia)	False
Stomach-Parietal and chief cells-1	Parietal and chief 	CL:0001008	Kit and Sca1-positive hematopoietic stem cell	False
Stomach-Squamous epithelial cells-1	Squamous epithelial 	CL:0000076	squamous epithelial cell	False
Stomach-Squamous epithelial cells-1	Squamous epithelial 	CL:0000240	stratified squamous epithelial cell	False
Stomach-Squamous epithelial cells-1	Squamous epithelial 	CL:0002062	type I pneumocyte	False
Stomach-PDE1C_ACSM3 positive cells-1	PDE1C_ACSM3 positive 	unkwown	unkwown	False
Stomach-Squamous epithelial cells-2	Squamous epithelial 	CL:0000076	squamous epithelial cell	False
Stomach-Squamous epithelial cells-2	Squamous epithelial 	CL:0000240	stratified squamous epithelial cell	False
Stomach-Squamous epithelial cells-2	Squamous epithelial 	CL:0002062	type I pneumocyte	False
Stomach-Stromal cells-1	Stromal 	CL:0010001	stromal cell of bone marrow	False
Stomach-Stromal cells-1	Stromal 	CL:0002574	stromal cell of pancreas	False
Stomach-Stromal cells-1	Stromal 	CL:0002132	stromal cell of ovary	False
Stomach-Stromal cells-1	Stromal 	CL:0002133	stromal cell of ovarian cortex	False
Stomach-Stromal cells-1	Stromal 	CL:0002134	stromal cell of ovarian medulla	False
Stomach-Stromal cells-1	Stromal 	CL:0000499	stromal cell	False
Stomach-Stromal cells-1	Stromal 	CL:0002255	stromal cell of endometrium	False
Stomach-Stromal cells-1	Stromal 	CL:0002622	prostate stromal cell	False
Stomach-Stromal cells-1	Stromal 	CL:2000002	decidual cell	False
Stomach-Stromal cells-1	Stromal 	CL:2000061	placental amniotic mesenchymal stromal cell	False
Stomach-Goblet cells-2	Goblet 	CL:0000160	goblet cell	False
Stomach-Goblet cells-2	Goblet 	CL:1000325	jejunal goblet cell	False
Stomach-Goblet cells-2	Goblet 	CL:1000324	duodenal goblet cell	False
Stomach-Goblet cells-2	Goblet 	CL:1000327	appendix goblet cell	False
Stomach-Goblet cells-2	Goblet 	CL:1000326	ileal goblet cell	False
Stomach-Goblet cells-2	Goblet 	CL:1000329	tracheal goblet cell	False
Stomach-Goblet cells-2	Goblet 	CL:1000320	large intestine goblet cell	False
Stomach-Goblet cells-2	Goblet 	CL:1000323	pyloric gastric gland goblet cell	False
Stomach-Goblet cells-2	Goblet 	CL:1000322	pancreatic goblet cell	False
Stomach-Goblet cells-2	Goblet 	CL:1000314	gastric cardiac gland goblet cell	False
